id,latitude,longitude,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,bathrooms_num,minimum_nights,price_eur,review_scores_rating,number_of_reviews,unavailable_rate_90d
32333841,52.53659,13.39798,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,4,112.0,4.91,188,1.0
32357598,52.51611,13.33723,Moabit Ost,Entire home/apt,Entire rental unit,1,1.0,1.0,150,97.0,4.85,0,0.0
32394837,52.58181,13.37847,Schönholz/Wilhelmsruh/Rosenthal,Entire home/apt,Entire rental unit,9,4.0,2.0,3,188.0,4.88,142,0.0
32400001,52.5165,13.27813,Westend,Private room,Private room in home,2,1.0,1.0,2,66.0,4.96,24,1.0
32415519,52.5206,13.44394,Karl-Marx-Allee-Nord,Entire home/apt,Entire loft,2,1.0,1.0,12,106.0,4.99,78,0.0
32417594,52.515549,13.452571,Karl-Marx-Allee-Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,3,160.0,4.83,46,1.0
32453154,52.44799,13.38431,Mariendorf,Entire home/apt,Entire rental unit,9,2.0,1.0,1,179.0,4.38,21,0.39560439560439564
32453158,52.44795,13.38458,Mariendorf,Entire home/apt,Entire rental unit,9,2.0,1.0,1,177.0,4.16,31,0.38888888888888884
32453210,52.44955,13.38458,Mariendorf,Entire home/apt,Entire rental unit,13,3.0,2.0,1,270.0,4.43,23,0.24444444444444446
32467139,52.51156260858765,13.44596048416426,Karl-Marx-Allee-Süd,Private room,Private room in rental unit,2,1.0,1.0,6,109.0,5.0,18,1.0
32507831,52.44783,13.3142,Drakestr.,Entire home/apt,Entire rental unit,7,2.0,1.0,1,196.0,4.29,7,1.0
32508600,52.4456,13.31452,Drakestr.,Entire home/apt,Entire rental unit,7,2.0,1.0,1,188.0,4.63,24,1.0
32510629,52.53265,13.35075,Moabit Ost,Entire home/apt,Entire rental unit,6,1.0,1.0,3,193.0,4.61,104,0.03296703296703296
32522190,52.49513,13.41204,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,0.0,1.0,90,116.0,5.0,12,1.0
32525333,52.4692,13.38746,Tempelhof,Entire home/apt,Entire rental unit,7,2.0,1.0,1,209.0,4.33,55,0.0
32536110,52.468,13.38578,Tempelhof,Entire home/apt,Entire rental unit,5,1.0,1.0,1,186.0,3.77,13,0.0
32537101,52.46792,13.38544,Tempelhof,Entire home/apt,Entire rental unit,13,4.0,2.0,1,404.0,4.32,28,0.0
32539254,52.50925,13.46682,Frankfurter Allee Süd FK,Entire home/apt,Entire serviced apartment,2,1.0,1.0,3,168.0,4.86,57,0.9340659340659341
32539441,52.50925,13.46682,Frankfurter Allee Süd FK,Entire home/apt,Entire serviced apartment,2,1.0,1.0,3,152.0,4.74,1152,0.9340659340659341
32543811,52.47350846956376,13.313997534205097,Wiesbadener Straße,Private room,Private room,3,1.0,1.0,3,149.0,3.0,2,0.0
32544078,52.47155,13.31453,Wiesbadener Straße,Private room,Private room,2,1.0,1.0,2,115.0,4.23,13,0.0
32547402,52.46831,13.38542,Tempelhof,Entire home/apt,Entire rental unit,6,1.0,1.0,1,271.0,3.6,5,0.0
32547787,52.46937635472841,13.384911955296532,Tempelhof,Entire home/apt,Entire rental unit,13,2.0,1.0,1,659.5400000000009,3.71,7,0.0
32559224,52.45841,13.32086,Schloßstr.,Entire home/apt,Entire rental unit,8,2.0,2.0,4,311.0,5.0,5,1.0
32582612,52.46939,13.38588,Tempelhof,Entire home/apt,Entire rental unit,11,4.0,2.0,1,393.0,4.23,22,0.0
32583218,52.46931,13.38579,Tempelhof,Entire home/apt,Entire rental unit,8,2.0,1.0,1,218.0,4.06,17,0.0
32583535,52.4685,13.38534,Tempelhof,Entire home/apt,Entire rental unit,16,6.0,3.0,1,622.0,4.71,45,0.0
32601729,52.49441,13.4169,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,0.0,1.0,10,107.0,4.99,86,0.05494505494505497
32601803,52.49842,13.32624,Düsseldorfer Straße,Hotel room,Room in hotel,1,1.0,1.0,1,172.0,4.58,24,0.7692307692307692
32609957,52.52429,13.45161,Frankfurter Allee Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,92,41.0,5.0,6,0.0
32678196,52.49613,13.42537,südliche Luisenstadt,Entire home/apt,Entire rental unit,4,1.0,1.0,1,117.0,4.83,426,1.0
32731828,52.51647,13.46803,Frankfurter Allee Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,3,150.0,4.9,42,0.0
32737794,52.48936,13.43106,Reuterstraße,Entire home/apt,Entire rental unit,4,1.0,1.0,3,111.0,4.95,43,1.0
32784430,52.60992,13.29807,Nord 1,Private room,Private room in home,2,1.0,1.0,2,63.0,4.9,163,1.0
32805277,52.50487,13.39933,Südliche Friedrichstadt,Private room,Private room in rental unit,1,1.0,1.5,90,51.0,5.0,13,1.0
32813793,52.52616,13.39257,Alexanderplatz,Entire home/apt,Entire rental unit,3,3.0,1.0,92,80.0,4.85,0,1.0
32830041,52.49947,13.3258,Düsseldorfer Straße,Private room,Private room in bed and breakfast,2,1.0,1.0,1,206.0,4.56,32,0.8131868131868132
32887831,52.51791,13.44797,Karl-Marx-Allee-Nord,Entire home/apt,Entire condo,4,2.0,1.0,4,200.0,4.91,77,1.0
32917104,52.49254,13.45032,Alt  Treptow,Entire home/apt,Entire rental unit,2,1.0,1.0,3,104.0,4.8,20,1.0
32951328,52.53534,13.40658,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,1.0,1.5,92,90.0,4.8,5,0.0
32954742,52.49413,13.47049,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,92,79.0,4.75,4,1.0
32959154,52.49922,13.46348,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,92,65.0,5.0,1,1.0
32975221,52.50292,13.32393,Kurfürstendamm,Entire home/apt,Entire serviced apartment,2,1.0,1.0,14,105.0,4.5,8,1.0
32977370,52.39320292412854,13.631778270004013,Schmöckwitz/Karolinenhof/Rauchfangswerder,Private room,Private room in home,2,1.0,1.0,3,91.0,5.0,35,1.0
32987496,52.4985,13.47112,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,2,130.0,4.96,70,1.0
33003272,52.50413,13.39532,Südliche Friedrichstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,92,85.0,4.2,10,1.0
33006441,52.50999,13.41652,Alexanderplatz,Entire home/apt,Entire serviced apartment,6,2.0,1.0,5,250.0,4.88,259,0.7032967032967032
33035580,52.53296,13.35117,Moabit Ost,Entire home/apt,Entire rental unit,4,1.0,1.0,3,95.0,4.93,30,0.34065934065934067
33037187,52.50298,13.39392,Südliche Friedrichstadt,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2,180.0,4.9,125,0.0
33037713,52.50266425499937,13.393887596345785,Südliche Friedrichstadt,Entire home/apt,Entire serviced apartment,6,2.0,1.0,3,294.0,4.79,66,0.0
33037950,52.51224,13.41603,Alexanderplatz,Entire home/apt,Entire rental unit,3,1.0,1.5,180,310.0,5.0,1,0.0
33038742,52.50401941180853,13.391637799310288,Südliche Friedrichstadt,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2,311.0,4.95,64,0.0
33057414,52.50375,13.31699,Kurfürstendamm,Entire home/apt,Entire rental unit,3,1.0,1.0,1,117.0,4.58,12,0.3516483516483516
33066735,52.49466728033055,13.404792336991186,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,5,2.0,1.0,3,338.0,5.0,1,0.0
33085434,52.37316,13.65063,Schmöckwitz/Karolinenhof/Rauchfangswerder,Entire home/apt,Entire rental unit,2,1.0,1.0,5,81.0,5.0,7,0.0
33102204,52.5303798,13.4021531,Brunnenstr. Süd,Entire home/apt,Entire condo,2,1.0,1.0,4,190.0,5.0,16,0.5934065934065934
33104837,52.53368,13.42941,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,2,1.0,2.0,93,135.0,4.85,0,0.0
33126311,52.62891,13.27641,Nord 1,Entire home/apt,Entire rental unit,2,1.0,1.0,92,53.0,5.0,5,0.0
33180505,52.54889,13.45063,Weißensee,Entire home/apt,Entire rental unit,3,0.0,1.0,1,57.0,4.76,184,0.03296703296703296
33234428,52.5149,13.44745,Karl-Marx-Allee-Süd,Entire home/apt,Entire rental unit,6,2.0,1.5,3,203.0,4.65,306,0.03296703296703296
33255960,52.515991,13.41879,Alexanderplatz,Private room,Private room in rental unit,2,1.0,1.0,3,54.0,4.58,12,1.0
33272585,52.48263,13.42821,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,4,2.0,2.0,5,120.0,5.0,11,1.0
33289666,52.48169366562362,13.443253510841233,Rixdorf,Entire home/apt,Entire rental unit,4,1.0,1.0,5,120.0,5.0,10,0.0
33307314,52.48938,13.36176,Schöneberg-Süd,Private room,Private room in bed and breakfast,5,1.0,2.0,2,90.0,4.81,43,1.0
33336145,52.51463,13.47035,Frankfurter Allee Nord,Entire home/apt,Entire condo,4,1.0,1.0,92,92.0,4.85,0,0.0
33340945,52.51703630341488,13.293436939329602,Schloß Charlottenburg,Entire home/apt,Entire rental unit,4,2.0,1.5,5,221.0,5.0,6,1.0
33353921,52.508146,13.213562,Heerstrasse,Entire home/apt,Houseboat,4,2.0,1.0,3,270.0,5.0,16,0.5222222222222221
33389721,52.51322,13.44234,Karl-Marx-Allee-Süd,Private room,Private room in rental unit,2,1.0,1.0,3,77.0,4.58,33,1.0
33418825,52.5301,13.43031,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,92,133.0,4.85,0,0.0
33442714,52.54038,13.40517,Prenzlauer Berg Südwest,Entire home/apt,Entire condo,3,1.0,1.0,2,310.0,5.0,31,0.9230769230769231
33473307,52.53071,13.46413,Fennpfuhl,Entire home/apt,Entire rental unit,2,1.0,1.0,1,105.0,4.88,16,1.0
33512140,52.53879,13.41114,Prenzlauer Berg Südwest,Private room,Room in boutique hotel,2,1.0,1.0,1,267.0,4.56,9,0.03296703296703296
33514068,52.54401,13.42173,Helmholtzplatz,Entire home/apt,Entire rental unit,2,1.0,1.0,2,116.0,4.86,22,1.0
33542164,52.480567932128906,13.435243606567385,Neuköllner Mitte/Zentrum,Entire home/apt,Entire serviced apartment,4,2.0,1.0,1,132.0,4.27,52,1.0
33544257,52.53858289131716,13.407041788972831,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,3,1.0,1.0,2,306.0,4.98,91,0.9230769230769231
33548454,52.54735,13.37594,Brunnenstr. Nord,Private room,Private room in rental unit,2,1.0,1.0,92,54.0,4.85,0,0.0
33549040,52.54917,13.37398,Wedding Zentrum,Private room,Private room in rental unit,1,1.0,1.0,92,40.0,4.0,4,0.0
33572637,52.48934397400648,13.427284278491332,Reuterstraße,Entire home/apt,Entire rental unit,2,1.0,1.0,2,157.0,4.85,20,1.0
33573236,52.5242652360627,13.40087814038663,Alexanderplatz,Private room,Private room in rental unit,1,1.0,1.0,2,100.0,4.95,96,0.34065934065934067
33626343,52.48889439979899,13.347857132467956,Schöneberg-Süd,Private room,Private room in rental unit,1,1.0,1.0,3,86.0,5.0,1,1.0
33634726,52.47583,13.44729,Rixdorf,Entire home/apt,Entire rental unit,4,1.0,1.0,5,109.0,4.89,92,1.0
33638613,52.52873,13.39092,Brunnenstr. Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,3,162.0,4.96,47,1.0
33668396,52.5287,13.39599,Alexanderplatz,Entire home/apt,Entire rental unit,8,2.0,1.0,1,237.0,4.63,133,1.0
33693955,52.4953,13.55346,Biesdorf,Private room,Private room in home,6,2.0,1.0,1,34.0,4.73,218,1.0
33707449,52.42658,13.48907,Rudow,Private room,Private room in condo,5,2.0,1.0,1,138.0,4.68,68,1.0
33757780,52.53785,13.40968,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,2,1.0,1.0,7,99.0,4.91,23,1.0
33772661,52.50876,13.31767,Kantstraße,Entire home/apt,Entire rental unit,4,2.0,1.5,92,201.0,4.85,0,0.0
33773317,52.54927,13.41339,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,2,1.0,1.0,3,107.0,4.84,83,1.0
33790157,52.51851,13.25516,Westend,Entire home/apt,Entire rental unit,3,1.0,1.0,350,75.0,4.71,41,1.0
33791379,52.50023,13.2931,Halensee,Entire home/apt,Entire rental unit,3,1.0,1.0,92,51.0,4.85,0,0.0
33792196,52.50254918650776,13.393366963348386,Südliche Friedrichstadt,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2,226.0,4.79,105,0.0
33803119,52.52385,13.44513,Karl-Marx-Allee-Nord,Entire home/apt,Entire rental unit,6,2.0,1.0,2,121.0,4.85,150,1.0
33847538,52.44157,13.25896,Zehlendorf  Nord,Entire home/apt,Entire rental unit,3,2.0,1.0,7,104.0,4.97,75,1.0
33863166,52.52386566283036,13.43380367606558,Karl-Marx-Allee-Nord,Entire home/apt,Entire home,3,1.0,1.0,92,45.0,4.85,0,0.0
33905326,52.56556,13.39138,Osloer Straße,Private room,Private room in rental unit,2,2.0,1.5,2,66.0,4.91,270,0.5164835164835164
33927617,52.48649,13.43347,Reuterstraße,Entire home/apt,Entire rental unit,2,1.0,1.0,92,67.0,5.0,2,1.0
33947614,52.51958190493519,13.449488606785168,Karl-Marx-Allee-Nord,Entire home/apt,Entire rental unit,2,2.0,1.0,2,189.0,5.0,11,0.0
33982292,52.54625,13.41335,Prenzlauer Berg Nordwest,Entire home/apt,Entire loft,2,0.0,1.0,92,96.0,4.89,18,1.0
33996221,52.53096,13.42742,Prenzlauer Berg Süd,Private room,Private room in rental unit,1,1.0,1.0,7,67.0,4.88,65,0.0
34002394,52.52613,13.41216,Alexanderplatz,Entire home/apt,Entire rental unit,3,1.0,1.0,93,88.0,4.85,0,0.0
34003008,52.60295,13.34095,MV 2,Private room,Private room in bungalow,1,1.0,1.0,2,35.0,4.83,165,0.11111111111111116
34018418,52.49664,13.42678,südliche Luisenstadt,Entire home/apt,Entire rental unit,4,1.0,1.0,1,106.0,4.83,374,1.0
34020845,52.49029,13.41431,Tempelhofer Vorstadt,Entire home/apt,Entire condo,2,1.0,1.0,300,70.0,5.0,15,0.0
34067473,52.54442,13.4077,Prenzlauer Berg Nordwest,Entire home/apt,Entire loft,2,0.0,1.0,92,102.0,4.81,16,1.0
34069313,52.6189,13.23735,West 2,Private room,Private room in townhouse,1,0.0,1.5,1,57.0,4.82,17,0.0
34091731,52.48415,13.42786,Neuköllner Mitte/Zentrum,Private room,Private room in rental unit,2,1.0,1.0,2,82.0,4.88,142,1.0
34130158,52.49514,13.468947,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,0.0,1.0,2,88.0,4.93,101,1.0
34134892,52.52333,13.23903,Heerstrasse,Entire home/apt,Entire rental unit,4,2.0,1.0,92,57.0,4.0,2,0.0
34135306,52.51706,13.41974,Alexanderplatz,Entire home/apt,Entire rental unit,4,2.0,1.0,4,134.0,4.66,132,0.10989010989010994
34172297,52.49874,13.43973,südliche Luisenstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,5,77.0,4.91,78,1.0
34180989,52.53729,13.4018,Brunnenstr. Süd,Hotel room,Room in boutique hotel,2,1.0,1.0,1,121.0,4.47,17,1.0
34181329,52.53573,13.39987,Brunnenstr. Süd,Hotel room,Room in boutique hotel,2,1.0,1.0,1,104.0,4.93,15,1.0
34181769,52.53626,13.39973,Brunnenstr. Süd,Hotel room,Room in boutique hotel,2,1.0,1.0,1,104.0,4.79,57,1.0
34187904,52.5119,13.46415,Frankfurter Allee Süd FK,Private room,Private room in rental unit,4,1.0,1.0,4,73.0,4.8,40,1.0
34243172,52.49608,13.48271,Rummelsburger Bucht,Entire home/apt,Entire rental unit,2,0.0,1.0,3,85.0,4.9,352,1.0
34271196,52.50229189360275,13.393050639140773,Südliche Friedrichstadt,Entire home/apt,Entire serviced apartment,2,0.0,1.0,2,194.0,4.9,89,0.0
34294699,52.51253,13.41286,Alexanderplatz,Entire home/apt,Room in aparthotel,4,2.0,1.5,1,291.0,4.62,567,0.0
34294913,52.51253,13.41286,Alexanderplatz,Entire home/apt,Room in aparthotel,2,1.0,1.0,1,182.0,4.54,2877,0.0
34356661,52.49165,13.33541,Volkspark Wilmersdorf,Entire home/apt,Entire loft,6,3.0,1.5,300,298.0,5.0,2,0.0
34365674,52.55504,13.2225,Haselhorst,Entire home/apt,Houseboat,6,2.0,1.0,2,237.0,4.86,7,0.0
34381299,52.503129355830936,13.39161769594137,Südliche Friedrichstadt,Entire home/apt,Entire serviced apartment,2,0.0,1.0,2,150.0,4.89,85,0.0
34405060,52.49648,13.30909,Düsseldorfer Straße,Entire home/apt,Entire rental unit,2,0.0,1.0,3,80.0,4.82,195,1.0
34431567,52.5324,13.43546,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,3,2.0,1.0,270,124.0,4.8,5,0.0
34432500,52.4825686278707,13.444156594127591,Rixdorf,Entire home/apt,Entire rental unit,3,1.0,1.0,3,109.0,4.91,23,0.0
34461750,52.4942,13.43877,südliche Luisenstadt,Entire home/apt,Entire rental unit,1,1.0,1.0,92,48.0,5.0,7,1.0
34465926,52.48057,13.42574,Neuköllner Mitte/Zentrum,Entire home/apt,Entire serviced apartment,3,1.0,1.0,1,125.0,4.44,27,1.0
34474401,52.46496,13.34261,Friedenau,Entire home/apt,Entire rental unit,5,1.0,1.0,3,106.0,4.72,86,1.0
34485458,52.50367,13.47816,Neu Lichtenberg,Entire home/apt,Entire rental unit,2,1.0,1.0,92,43.0,4.68,74,0.0
34517444,52.54049744563218,13.405531767552493,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,2,1.0,1.0,3,290.0,4.76,21,0.9230769230769231
34552316,52.52816664479316,13.379172865222372,Alexanderplatz,Entire home/apt,Entire serviced apartment,3,0.0,1.0,2,152.0,4.88,51,0.0
34560198,52.54826,13.15052,Falkenhagener Feld,Private room,Private room in home,3,1.0,1.0,1,48.0,4.73,44,1.0
34586087,52.49432,13.40469,Tempelhofer Vorstadt,Entire home/apt,Entire condo,5,1.0,1.0,3,171.0,4.82,125,0.0
34589316,52.43137,13.69566,Rahnsdorf/Hessenwinkel,Entire home/apt,Entire bungalow,3,2.0,1.0,7,100.0,5.0,109,0.30000000000000004
34595902,52.54799,13.15011,Falkenhagener Feld,Private room,Private room in home,2,1.0,1.0,1,46.0,4.87,77,1.0
34635504,52.49836,13.43441,südliche Luisenstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,4,195.0,4.77,26,1.0
34646313,52.47139,13.34488,Friedenau,Private room,Private room in rental unit,3,1.0,1.0,3,39.0,4.92,64,0.0
34700142,52.49861,13.3258,Düsseldorfer Straße,Entire home/apt,Entire rental unit,5,2.0,2.0,92,119.0,5.0,7,0.0
34708500,52.51358,13.46599,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,0.0,1.0,7,147.0,4.86,63,1.0
34738999,52.52742,13.33777,Moabit West,Private room,Private room in rental unit,2,2.0,1.0,92,118.0,5.0,3,0.0
34882152,52.51024,13.26808,Westend,Hotel room,Room in boutique hotel,2,1.0,1.0,92,659.5400000000009,4.85,0,0.0
34893511,52.50398,13.33347,Kurfürstendamm,Private room,Private room in bed and breakfast,5,1.0,1.0,1,207.0,4.26,312,0.967032967032967
34908507,52.53772,13.40117,Brunnenstr. Süd,Hotel room,Room in boutique hotel,6,3.0,1.0,1,317.0,4.78,36,1.0
34953155,52.51043,13.3441,Tiergarten Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,93,91.0,4.85,0,0.0
34974577,52.54328,13.37274,Brunnenstr. Nord,Entire home/apt,Entire loft,2,0.0,1.5,28,70.0,5.0,9,1.0
34987933,52.45045,13.33131,Albrechtstr.,Entire home/apt,Entire home,4,2.0,1.0,2,141.0,4.88,82,1.0
34991812,52.48663,13.32845,Volkspark Wilmersdorf,Entire home/apt,Entire serviced apartment,2,1.0,1.0,60,91.0,3.0,2,1.0
34994590,52.50420535130687,13.391816223341843,Südliche Friedrichstadt,Entire home/apt,Entire serviced apartment,2,0.0,1.0,2,114.0,4.7,76,0.0
34997076,52.5274,13.40698,Alexanderplatz,Entire home/apt,Entire condo,4,2.0,2.0,3,219.0,4.96,112,0.0
35006092,52.47133086129568,13.309682679867707,Wiesbadener Straße,Private room,Private room in cave,2,1.0,1.0,7,32.0,4.92,12,1.0
35018575,52.43725,13.30091,Drakestr.,Entire home/apt,Entire rental unit,4,2.0,1.5,3,134.0,4.84,248,0.25274725274725274
35037673,52.53531,13.42036,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,7,3.0,1.5,2,313.0,4.87,157,0.09890109890109888
35046813,52.5235,13.40508,Alexanderplatz,Entire home/apt,Entire condo,1,1.0,1.0,28,99.0,5.0,4,1.0
35047363,52.52963,13.43198,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,6,2.0,1.0,3,195.0,4.74,258,0.0
35060094,52.57947,13.34372,Ost 2,Entire home/apt,Entire rental unit,9,4.0,1.5,92,149.0,4.92,72,0.0
35077505,52.46493,13.3328,Albrechtstr.,Private room,Private room in rental unit,3,1.0,1.0,1,28.0,4.77,26,0.0
35107959,52.49656,13.44391,südliche Luisenstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,3,81.0,4.64,80,0.0
35109903,52.48616,13.38344,Tempelhofer Vorstadt,Entire home/apt,Entire loft,3,1.0,1.5,180,230.0,5.0,2,0.0
35116312,52.5598,13.4755,Weißensee Ost,Entire home/apt,Tiny home,2,1.0,1.0,2,96.0,4.79,183,0.0
35117556,52.51269,13.46648,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,10,2.0,1.0,92,659.5400000000009,4.29,31,0.0
35149279,52.54169,13.37114,Brunnenstr. Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,92,66.0,4.85,0,0.0
35154766,52.48914,13.33451,Volkspark Wilmersdorf,Entire home/apt,Entire rental unit,2,0.0,1.0,7,75.0,4.94,62,1.0
35157832,52.50868,13.19063,Wilhelmstadt,Hotel room,Room in serviced apartment,2,1.0,1.0,6,107.0,4.67,6,0.0
35159493,52.45303,13.62875,Friedrichshagen,Entire home/apt,Entire vacation home,4,2.0,1.0,3,205.0,4.84,45,0.0
35242748,52.52232,13.40029,Alexanderplatz,Entire home/apt,Entire rental unit,4,2.0,1.0,1,199.0,4.6,265,0.25274725274725274
35244242,52.47418,13.45482,Rixdorf,Entire home/apt,Entire rental unit,4,2.0,1.0,5,158.0,5.0,6,1.0
35283311,52.49742,13.34733,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,0.0,1.0,92,67.0,4.2,5,0.0
35340791,52.37684,13.65405,Schmöckwitz/Karolinenhof/Rauchfangswerder,Entire home/apt,Entire bungalow,2,1.0,1.0,3,72.0,4.74,68,0.0
35348359,52.59329,13.40055,Blankenfelde/Niederschönhausen,Private room,Private room in home,4,0.0,1.5,2,49.0,4.91,286,1.0
35368786,52.49297,13.45804,Alt  Treptow,Entire home/apt,Entire rental unit,8,4.0,2.0,4,252.0,4.92,13,1.0
35396598,52.50174,13.48982,Neu Lichtenberg,Private room,Private room in rental unit,4,1.0,1.0,1,38.0,4.79,245,1.0
35396599,52.50231,13.49192,Neu Lichtenberg,Private room,Private room in rental unit,2,1.0,1.0,1,33.0,4.76,251,0.3222222222222222
35397528,52.49762,13.34929,Schöneberg-Nord,Entire home/apt,Entire rental unit,3,2.0,1.0,92,65.0,4.33,3,0.0
35413889,52.46339,13.57038,Köpenick-Nord,Private room,Private room in home,2,1.0,1.0,1,37.0,4.71,21,1.0
35422386,52.5523,13.43654,Weißensee,Private room,Private room in rental unit,2,1.0,1.0,1,76.0,4.77,226,0.06666666666666665
35441162,52.53845,13.40962,Prenzlauer Berg Südwest,Hotel room,Room in hotel,4,1.0,1.0,1,294.0,4.85,20,0.02197802197802201
35445340,52.49581,13.34928,Schöneberg-Nord,Entire home/apt,Entire rental unit,3,2.0,1.0,92,65.0,5.0,1,0.0
35445363,52.49669,13.34917,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,0.0,1.0,92,55.0,5.0,2,0.0
35445375,52.49581,13.34921,Schöneberg-Nord,Entire home/apt,Entire rental unit,3,2.0,1.0,92,65.0,4.5,2,0.0
35445389,52.49516,13.34755,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,0.0,1.0,92,55.0,4.67,3,0.0
35455790,52.43455,13.47199,Rudow,Private room,Private room in rental unit,1,1.0,1.0,14,45.0,5.0,31,1.0
35473332,52.4922,13.44435,Alt  Treptow,Private room,Private room in rental unit,1,1.0,1.0,5,49.0,5.0,2,1.0
35525079,52.552719,13.437499,Weißensee,Private room,Private room in rental unit,1,1.0,1.0,1,66.0,4.77,94,0.16666666666666663
35566480,52.5826,13.39597,Blankenfelde/Niederschönhausen,Entire home/apt,Entire rental unit,5,2.0,2.0,2,144.0,4.99,88,0.03296703296703296
35626465,52.53628,13.40745,Prenzlauer Berg Südwest,Private room,Room in hotel,3,0.0,1.0,1,153.0,5.0,1,1.0
35662653,52.48015,13.428,Neuköllner Mitte/Zentrum,Entire home/apt,Entire condo,4,2.0,2.0,4,220.0,4.98,45,1.0
35665106,52.38762,13.41705,Lichtenrade,Entire home/apt,Entire rental unit,2,1.0,1.0,2,66.0,4.95,73,0.0
35666163,52.5193,13.52603,Marzahn-Süd,Entire home/apt,Entire serviced apartment,8,3.0,2.0,1,290.0,4.64,39,1.0
35671098,52.49563,13.34857,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,0.0,1.0,92,55.0,4.67,3,0.0
35671251,52.49547,13.3475,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,0.0,1.0,92,67.0,5.0,2,0.0
